GET http://localhost:8090/ name=http://localhost:8090/ type=serv linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=11230 notes=3 sig=0xd0ef5401
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1835 notes=2 sig=0x9ce71b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=7 sig=0x2e02719d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1838 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1690 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1847 notes=2 sig=0x9ce71b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1699 notes=7 sig=0x2e02719d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1884 notes=2 sig=0x9cea1b2d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=\x5cactive\x5cLFI\x5cLFI-Detection-Evaluation-GET-200Valid\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1687 notes=0 sig=0xcfcf1c66
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=1605 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1896 notes=2 sig=0x9ce61b2d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=/active/LFI/LFI-Detection-Evaluation-GET-200Valid/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=4 sig=0xbc56329b
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=1605 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1828 notes=2 sig=0x9ce91b2c
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=2 sig=0xa055b52
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=default.txt name=default.txt type=value linked=no browsers=0 browser_used=FAST dup=0 code=200 len=5 notes=2 sig=0x6bdbfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=161086 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1837 notes=2 sig=0x9ce41b2c
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=4 sig=0xc1c456e8
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=default.txt name=default.txt type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=5 notes=2 sig=0x6bdbfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=161086 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1838 notes=2 sig=0x9ced1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=1 sig=0x6b1bfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1847 notes=2 sig=0x9ce81b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=4 sig=0x991c62c6
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1850 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1702 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1859 notes=2 sig=0x9ceb1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1711 notes=3 sig=0x1d7b2b89
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/content.ini name=content.ini type=file linked=no browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=3 sig=0xd6bfd338
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/index.jsp name=index.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=158984 notes=0 sig=0xfff7ffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/[original-file-name] name=[original-file-name] type=unknown linked=maybe browsers=0 browser_used=FAST dup=1 returns_404 code=404 len=1146 notes=0 sig=0xffdfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Valid/[valid-file-name] name=[valid-file-name] type=unknown linked=maybe browsers=0 browser_used=FAST dup=1 returns_404 code=404 len=1140 notes=0 sig=0xffdfffff
