GET http://localhost:8090/ name=http://localhost:8090/ type=serv linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=11230 notes=3 sig=0xd0825479
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case52-LFI-ContextStream-FilenameContext-WindowsTraversalValidation-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1749 notes=3 sig=0x1d7b2b89
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case53-LFI-FileClass-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case53-LFI-FileClass-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1937 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case53-LFI-FileClass-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=/root/apache-tomcat-8.0.27/webapps/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1704 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case54-LFI-FileClass-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case54-LFI-FileClass-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1949 notes=2 sig=0x9ce71b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case54-LFI-FileClass-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=/root/apache-tomcat-8.0.27/webapps/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=5 sig=0x8799c953
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1836 notes=2 sig=0x9ceb1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=3 sig=0x8fdfb33f
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1845 notes=2 sig=0x9cff1b2b
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=8 sig=0x3f67c3b9
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=default.txt name=default.txt type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=5 notes=2 sig=0x6bdbfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=include.jsp name=include.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=7915 notes=4 sig=0x310f4218
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=161902 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case57-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case57-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1846 notes=2 sig=0x9ced1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case57-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=1 sig=0xad2a70e6
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1855 notes=2 sig=0x9cea1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=2 sig=0x421ae5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1858 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1719 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1867 notes=2 sig=0x9ce71b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1728 notes=7 sig=0x2e02719d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1908 notes=2 sig=0x9cea1b2d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=\x5cactive\x5cLFI\x5cLFI-Detection-Evaluation-GET-200Identical\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1716 notes=0 sig=0xcfcf1c66
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=1605 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1920 notes=2 sig=0x9ce91b2d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=/active/LFI/LFI-Detection-Evaluation-GET-200Identical/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=3 sig=0x9f89a9c
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=1605 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1848 notes=2 sig=0x9ceb1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=3 sig=0x8fdfb33f
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1857 notes=2 sig=0x9ce31b2b
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=4 sig=0x108df981
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=default.txt name=default.txt type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=5 notes=2 sig=0x6bdbfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=include.jsp name=include.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=7915 notes=4 sig=0x310f4218
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=161902 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1858 notes=2 sig=0x9ced1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=1 sig=0xad2a70e6
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1867 notes=2 sig=0x9ce81b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=4 sig=0x81da534a
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1870 notes=3 sig=0x3186238d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1731 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1879 notes=2 sig=0x9ceb1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1740 notes=3 sig=0x1d7b2b89
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/content.ini name=content.ini type=file linked=no browsers=0 browser_used=FAST dup=0 code=200 len=80 notes=3 sig=0x5adccbfe
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/default.txt name=default.txt type=file linked=no browsers=0 browser_used=FAST dup=0 code=200 len=5 notes=3 sig=0xd6bfd33e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/include.jsp name=include.jsp type=file linked=maybe browsers=0 browser_used=FAST dup=0 code=200 len=1069 notes=0 sig=0xfff7ffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/index.jsp name=index.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=160008 notes=0 sig=0xfff7ffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/[original-file-name] name=[original-file-name] type=unknown linked=maybe browsers=0 browser_used=FAST dup=0 returns_404 code=404 len=1154 notes=0 sig=0xffdfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-200Identical/[valid-file-name] name=[valid-file-name] type=unknown linked=maybe browsers=0 browser_used=FAST dup=1 returns_404 code=404 len=1148 notes=0 sig=0xffdfffff
