GET http://localhost:8090/ name=http://localhost:8090/ type=serv linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=11230 notes=3 sig=0x6500bf01
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=203 name=203 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=204 name=204 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=205 name=205 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=206 name=206 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=207 name=207 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=208 name=208 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=209 name=209 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=210 name=210 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=211 name=211 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=212 name=212 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=213 name=213 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=214 name=214 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=215 name=215 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=216 name=216 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=217 name=217 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=218 name=218 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=219 name=219 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=220 name=220 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=221 name=221 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=222 name=222 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=224 name=224 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=225 name=225 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=226 name=226 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=227 name=227 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=228 name=228 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=229 name=229 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=230 name=230 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=231 name=231 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=232 name=232 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=3 name=3 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=3000 name=3000 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=4 name=4 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=6 name=6 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=7 name=7 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=8 name=8 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=8859 name=8859 type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=Description name=Description type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=sum name=sum type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=transactionDate name=transactionDate type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=transactionId name=transactionId type=value linked=no browsers=0 browser_used=FAST dup=0 code=200 len=1290 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=true name=true type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case01-InjectionInView-Numeric-Blind-200ValidResponseWithDefaultOnException.jsp?transactionId=UserId name=UserId type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=548 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException.jsp name=Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=952 notes=2 sig=0x529e87c9
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case02-InjectionInView-String-Blind-200ValidResponseWithDefaultOnException.jsp?username=user1 name=username type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=513 notes=1 sig=0x532ae69f
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException.jsp name=Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1037 notes=2 sig=0x5b23174d
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case03-InjectionInView-Date-Blind-200ValidResponseWithDefaultOnException.jsp?transactionDate=2010-01-01 name=transactionDate type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=521 notes=1 sig=0xf603accd
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case04-InjectionInUpdate-Numeric-TimeDelayExploit-200Identical.jsp name=Case04-InjectionInUpdate-Numeric-TimeDelayExploit-200Identical.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=700 notes=2 sig=0x28bef074
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case04-InjectionInUpdate-Numeric-TimeDelayExploit-200Identical.jsp?transactionId=895 name=transactionId type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=340 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case05-InjectionInUpdate-String-TimeDelayExploit-200Identical.jsp name=Case05-InjectionInUpdate-String-TimeDelayExploit-200Identical.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=660 notes=2 sig=0xb459c9ba
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case05-InjectionInUpdate-String-TimeDelayExploit-200Identical.jsp?description=empty name=description type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=339 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case06-InjectionInUpdate-Date-TimeDelayExploit-200Identical.jsp name=Case06-InjectionInUpdate-Date-TimeDelayExploit-200Identical.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=662 notes=2 sig=0x5b22174d
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case06-InjectionInUpdate-Date-TimeDelayExploit-200Identical.jsp?transactionDate=2010-02-02 name=transactionDate type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=337 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case07-InjectionInUpdate-NumericWithoutQuotes-TimeDelayExploit-200Identical.jsp name=Case07-InjectionInUpdate-NumericWithoutQuotes-TimeDelayExploit-200Identical.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=736 notes=2 sig=0x28bef074
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case07-InjectionInUpdate-NumericWithoutQuotes-TimeDelayExploit-200Identical.jsp?transactionId=895 name=transactionId type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=363 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case08-InjectionInUpdate-DateWithoutQuotes-TimeDelayExploit-200Identical.jsp name=Case08-InjectionInUpdate-DateWithoutQuotes-TimeDelayExploit-200Identical.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=698 notes=2 sig=0x5b22174d
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/Case08-InjectionInUpdate-DateWithoutQuotes-TimeDelayExploit-200Identical.jsp?transactionDate=2010-02-02 name=transactionDate type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=360 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/SQL-Injection/SInjection-Detection-Evaluation-GET-200Identical/index.jsp name=index.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=11090 notes=0 sig=0xfff7ffff
