GET http://localhost:8090/ name=http://localhost:8090/ type=serv linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=11230 notes=3 sig=0xd0f35462
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case50-LFI-ContextStream-FilenameContext-WindowsTraversalValidation-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case50-LFI-ContextStream-FilenameContext-WindowsTraversalValidation-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1871 notes=2 sig=0x9ce81b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case50-LFI-ContextStream-FilenameContext-WindowsTraversalValidation-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=4 sig=0x991c62c6
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case51-LFI-ContextStream-FilenameContext-UnixTraversalValidation-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case51-LFI-ContextStream-FilenameContext-UnixTraversalValidation-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1874 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case51-LFI-ContextStream-FilenameContext-UnixTraversalValidation-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case52-LFI-ContextStream-FilenameContext-WindowsTraversalValidation-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case52-LFI-ContextStream-FilenameContext-WindowsTraversalValidation-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1883 notes=2 sig=0x9ceb1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case52-LFI-ContextStream-FilenameContext-WindowsTraversalValidation-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=3 sig=0x1d7b2b89
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case53-LFI-FileClass-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case53-LFI-FileClass-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1931 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case53-LFI-FileClass-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=/root/apache-tomcat-8.0.27/webapps/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case54-LFI-FileClass-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case54-LFI-FileClass-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1943 notes=2 sig=0x9ce81b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case54-LFI-FileClass-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=/root/apache-tomcat-8.0.27/webapps/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=4 sig=0xbdaab21a
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1831 notes=2 sig=0x9ce71b2b
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=2 sig=0x799abe69
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=include.jsp name=include.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=7914 notes=4 sig=0x310f4218
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=161422 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case55-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=MissingResource.html name=MissingResource.html type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=308 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1840 notes=2 sig=0x9ce51b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case56-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=8 sig=0xe4676b52
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case57-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case57-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1841 notes=3 sig=0xd547edff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case57-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=1 sig=0x6b1bfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1850 notes=2 sig=0x9cea1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case58-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=2 sig=0x8c210223
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1853 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case59-LFI-FileClass-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1862 notes=2 sig=0x9ce71b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case60-LFI-FileClass-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=7 sig=0x2e02719d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1902 notes=2 sig=0x9cea1b2d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=\x5cactive\x5cLFI\x5cLFI-Detection-Evaluation-GET-302Redirect\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=0 sig=0xcfcf1c66
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case61-LFI-ContextStream-FilenameContext-SlashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=1605 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp name=Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=1914 notes=2 sig=0x9ce91b2d
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=3 sig=0x113eab10
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case62-LFI-ContextStream-FilenameContext-BackslashTraversalRemoval-OSPath-DefaultFullInput-AnyPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=1605 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1843 notes=2 sig=0x9ce81b2c
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=2 sig=0x9d5e7218
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=161422 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case63-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=MissingResource.html name=MissingResource.html type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=308 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp name=Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1852 notes=2 sig=0x9ce41b2b
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=4 sig=0x3e3aab15
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=default.txt name=default.txt type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=5 notes=2 sig=0x6bdbfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=index.jsp name=index.jsp type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=161422 notes=3 sig=0x639a4ff5
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case64-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-NoPathReq-Read.jsp?target=MissingResource.html name=MissingResource.html type=value linked=no browsers=0 browser_used=FAST dup=1 code=200 len=308 notes=1 sig=0xff7fffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1853 notes=2 sig=0x9ced1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case65-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=1 sig=0x6b1bfc85
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp name=Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1862 notes=2 sig=0x9ce81b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case66-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-SlashPathReq-Read.jsp?target=/content.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=4 sig=0x991c62c6
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1865 notes=2 sig=0x9cec1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case67-LFI-ContextStream-FilenameContext-UnixTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=0 sig=0xffbfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp name=Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp type=file linked=yes browsers=0 browser_used=FAST dup=1 code=200 len=1874 notes=2 sig=0x9ceb1b2e
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/Case68-LFI-ContextStream-FilenameContext-WindowsTraversalRemoval-OSPath-DefaultFullInput-BackslashPathReq-Read.jsp?target=\x5ccontent.ini name=target type=param linked=yes browsers=0 browser_used=FAST dup=0 code=302 len=0 notes=3 sig=0x1d7b2b89
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/content.ini name=content.ini type=file linked=no browsers=0 browser_used=FAST dup=0 code=200 len=4340 notes=3 sig=0xd6bfd338
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/index.jsp name=index.jsp type=file linked=yes browsers=0 browser_used=FAST dup=0 code=200 len=159476 notes=0 sig=0xfff7ffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/[original-file-name] name=[original-file-name] type=unknown linked=maybe browsers=0 browser_used=FAST dup=0 returns_404 code=404 len=1152 notes=0 sig=0xffdfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/[valid-file-name] name=[valid-file-name] type=unknown linked=maybe browsers=0 browser_used=FAST dup=1 returns_404 code=404 len=1146 notes=0 sig=0xffdfffff
GET http://localhost:8090/wavsep/active/LFI/LFI-Detection-Evaluation-GET-302Redirect/MissingResource.html name=MissingResource.html type=unknown linked=yes browsers=0 browser_used=FAST not_fetched
